year,state,commodity_name,refed_food_department,refed_food_category,acres_planted,acres_harvested,us_dollars_harvested,tons_harvested,percent_maturity,uid
2016,michigan,cabbage,produce,cabbage,3600.0,3500.0,15987000.0,57750.0,0.5,51CC74410E617EA8D4DE2204B7A3EC78C0CD14644D309C1D419A36945F39E1B950C52EA52F042A6FC286FA5C009876E43AF7D65FD5571165411A57E29B194EA4
2016,new york,cabbage,produce,cabbage,11000.0,10600.0,70962000.0,204050.0,0.5,AA07E749903F0C72B41B7F92EDE3DF35B345BEFE6915D4F009506AB80B12EB9033F4494E8F897B629264BD4A1D0C137120329B1DDA02F1CB83D33F2428B13914
2016,north carolina,cabbage,produce,cabbage,3000.0,2900.0,13073000.0,35525.0,0.5,37203B82042308AE453BBC9EBE681884A186805255C346C2DEA5A0ED7F527ECD1A5F44318DAF517D841ACBF057DB8673666D6DA62A2EE41F314AFE60DBFA2DD8
2016,texas,cabbage,produce,cabbage,6100.0,5700.0,35910000.0,99750.0,0.5,7340D6B1D7B4A6560A8210C17F4CA01B9E97E32ED289CA2E74CC3CEB29A5331254E5F9E17FCEB3DB4287B85BC4E09DD0C3F3B23E72EBB811083B116F2011AE76
2016,wisconsin,cabbage,produce,cabbage,4100.0,4000.0,31721000.0,133000.0,0.5,263EA9A5D57FC196FAEE2AF882CF1BE754B104169B2B753B5A873B14527B11BB2F61F75E13092B2EB8920785D85EEC314CFAE918F0A515993A16AAE613C70712
2016,arizona,cantaloupe,produce,cantaloupe,16000.0,15900.0,63147000.0,186825.0,0.5,93B48ECD394A9511FC37D5527ACA40B50A00CC35DC4518776A1591D69D6B08B9F55C86CE8E31318642FE208716DDB2BA20E5E728ACD8F1D49AA531C613ADC42D
2016,california,cantaloupe,produce,cantaloupe,30000.0,29500.0,142485000.0,442500.0,0.5,6DAD1620C8DC4CB2A89D6F7A1A42775416528EB34299D2F4ACE55EBCDA44D9C609908743310DF2BF75B91E28530369DF75622E8C3CF07D75FFA0A0C32B6958AA
2016,florida,cantaloupe,produce,cantaloupe,2400.0,2300.0,11861000.0,31050.0,0.5,BBC980E61FCC5D03FF3001E54DEA0F2655A9FF89AC92B4EB5B82D8903CA6331A79C78E408A76EA735936A7C04D97F7C94AF89D2220208B91828D15EE5189C33B
2016,georgia,cantaloupe,produce,cantaloupe,4100.0,4000.0,12988000.0,34000.0,0.5,65711BE9EA86E733CBF4E71834FDD3246515987FD998BD01491A26E8804D08BA549859C8DF8967ECB9B80E320369CB1F7C8DF6D3BD201A21EEC4CD81D2F6AC07
2016,indiana,cantaloupe,produce,cantaloupe,1800.0,1700.0,7234000.0,15725.0,0.5,4474CD98B95C98BB5712676806E4FF1EB4B1869DF822222E569DA0C1B969475324BF25CD5269BC4AB508308AC7CD582F117B8D5B31B93F176C007072E5D64272
2016,north carolina,cantaloupe,produce,cantaloupe,1200.0,1100.0,6618000.0,10340.0,0.5,0EF1B2EDFEFC8BE3937345F44F75CCF7EBDAE1DC7F0399E12A17C6ED139713D88C28ED470C15FEE9CF0B193B671FDA58E0ECF899E8A44490736E2BEFCD3566C7
2016,pennsylvania,cantaloupe,produce,cantaloupe,1000.0,1000.0,3645000.0,6750.0,0.5,6555689E1E17F32AAFAF7E5EBDFA89C3541DCC70F419BE8C81563BC39666D9C816FABA856604A9797DCC4BF3B1EE830CE1F6644224933BAE6D87EE206A79288A
2016,south carolina,cantaloupe,produce,cantaloupe,1700.0,1600.0,7362000.0,17200.0,0.5,9FF20100FFE31D0B52947274E3C5492C0232F27070B24D839DAE739158EECD51793963AC1FDF7B6E70299362AE58EBB326ECB9B610DABE78C4C112B342434DD3
2016,texas,cantaloupe,produce,cantaloupe,2000.0,1900.0,5225000.0,11875.0,0.5,A5EDDB37ABCC3A145859C1B5BE3C52EA735B39C3609ED9FB0A97F01300652F835E1359D3C4C105635A15E2EDCD571F26479C8B477445D20E4A8B7587403B6727
2016,california,carrots,produce,carrots,61000.0,60000.0,722395000.0,1155000.0,0.5,745CD2D074D4EB3884AFAE0A8D07D5587AF7BE611ABFA6B54B04269A51D8414AF586719FD11058B6B06902FA2C7FC566BA209B5A1BE860363B101926FB101626
2016,michigan,carrots,produce,carrots,4000.0,3900.0,12700000.0,66300.0,0.5,32099752A1C37F5D9FB7B9C56E37217FC54028DACCA7703EF936174517DEF709F4A1EB096E7EF979AAD77B1A94A7B87967A95EF32819154F31EE3223EC6C8788
2016,texas,carrots,produce,carrots,2100.0,2000.0,6608000.0,29500.0,0.5,5D4CBD97F2F2DE520FC388DBF6408D607045CB0FFD31DF008A60CBF58CBFF8F79809E3EF9F2139103160D1A72985CBD5F00FD0A79E784B081A1251167B8ABED9
2016,washington,carrots,produce,carrots,7200.0,7100.0,34528000.0,223650.0,0.5,0EFAEB4126B679916C09F41D3E501E5F11C8B1DCC7C4A7012A887911ABD5A64507CD1844095A7648301A023FE43F540B9C83AB3EEF444C9ED54E6A61262A1101
